	city	hotel_name	email	phone	postal_code	price	star_count	street	type	web	lat	lon	neighbourhood
351	Barcelona	Hotel Continental Palacete	palacete@hotelcontinental.com	+34(934)457657	08007	153.0	3	Rambla De Cataluna, 30	[u'Hotel']	http://www.hotelcontinental.com	41.389698	2.16552	la Dreta de l'Eixample
352	Barcelona	Evenia Rocafort	info@eveniahotels.com	+34(93)2892400	08015	119.0	3	Rocafort 23-25	[u'Hotel']	http://www.evenia-rocafort-barcelona.com/index_en.htm?lbl=ggl-en&gclid=CPP71u7MwMsCFegp0wodwR4KeA	41.376251	2.157124	Sant Antoni
353	Barcelona	Petit Palace Museum	museum@petitpalace.com	+34(93)3040087	08007	169.0	4	Carrer Diputacio 250	[u'Hotel']	http://www.hthoteles.com/htm01/inforhotel?hid=23&rv=1&rvid=23&user_locale=en_US	41.389229	2.165315	la Dreta de l'Eixample
354	Barcelona	Apbcn Gracia			08012	102.0	0	Barcelona	[u'Bed & Breakfast']		41.392059	2.156062	l'Antiga Esquerra de l'Eixample
355	Barcelona	Bonanova Park	hotel@hotelbonanovapark.com	+34(93)2040900	08034	75.0	2	Capitan Arenas, 51	[u'Hotel']	http://www.hotelbonanovapark.com	41.3932	2.1251	Sarria
356	Barcelona	Hotel Miramar	info@hotelmiramarbarcelona.com	+34(93)2811600	08038	207.0	5	Plaza Carlos Ibanez, 3	[u'Hotel']	http://www.hotelmiramarbarcelona.es/?l=en	41.370335	2.171288	el Poble Sec
357	Barcelona	Palou Suites Ramblas	ramblas@palousuites.com	+34(651)894141	08001	203.0	3	Nou de la Rambla, 15	[u'Casa / Apartamento']	http://ramblas.palousuites.com/	41.378403	2.173753	el Raval
358	Barcelona	El Jardi	RESERVATIONS@ELJARDI-BARCELONA.COM	+34(93)3015900	08002	85.0	2	Placa Sant Josep Oriol, 1 	[u'Hotel']	http://WWW.ELJARDI-BARCELONA.COM	41.382599	2.173767	el Barri Gotic
359	Barcelona	Aparthotel Bertran	info@hotelbertran.com	+34(93)2127550	08023	86.0	3	Calle Bertran 150	[u'Apartotel']	http://www.bertran-hotel.com/es/	41.410416	2.139824	el Putxet i el Farro
360	Barcelona	Petit Palace Barcelona	bcn@petitpalace.com	+34(93)3024717	08010	159.0	4	Roger de Lluria, 21	[u'Hotel']	http://www.hotelpetitpalacebarcelona.com	41.390911	2.171361	la Dreta de l'Eixample
361	Barcelona	Gran Hotel La Florida	reservations@hotellaflorida.com	+34(93)2593000	08035	200.0	5	Carretera Vallvidrera al Tibidabo 83-93	[u'Hotel']	http://www.hotellaflorida.com	41.42519	2.120594	Vallvidrera, el Tibidabo i les Planes
362	Barcelona	Hostalin Barcelona Gran Via	granvia@hostalinbarcelona.es	+34(93)1925040	08010	85.0	0	Gran Via de les Corts Catalanes, 657 1a	[u'Hostal']	http://www.hostalinbarcelona.es/granvia/index.html	41.393551	2.173316	la Dreta de l'Eixample
363	Barcelona	Acta BCN 40	recepcion.bcn40@actahotels.com	+34(93)3185100	08001 	110.0	2	Joaquim Costa, 40	[u'Hotel']	http://www.hotel-bcn40barcelona.com	41.382664	2.165768	el Raval
364	Barcelona	SERHS Carlit	Info@carlithotel.com	+34(93)5052600	08013	87.0	3	Diputacion, 383	[u'Hotel']	http://www.hotelserhscarlit.com/en/home	41.397137	2.175804	la Dreta de l'Eixample
365	Barcelona	America Barcelona	america@hotelamericabarcelona.com	+34(93)4876292	08008	117.0	4	Provenza, 195	[u'Hotel']	http://www.hotelamericabarcelona.com	41.391899	2.1573	l'Antiga Esquerra de l'Eixample
366	Barcelona	Hotel Aranea Barcelona	reservas.aranea@besthotels.es	+34(93)2477474	08013	115.0	3	Consell de Cent , 444	[u'Hotel']	http://www.hotelaranea.com	41.398399	2.1759	el Fort Pienc
367	Barcelona	Colkida Barcelona	info@colkida.com	+34(934)878032	08009	72.0	2	Carrer de Roger de Lluria 47	[u'Hostal']	http://www.colkida.com/	41.392876	2.16895	la Dreta de l'Eixample
368	Barcelona	Casanovarooms	casanovarooms172@gmail.com	+34(678)288238	08036	152.0	0	Casanova, 172 - Principal B	[u'Bed & Breakfast']	http://www.casanovarooms.net/	41.391026	2.1515	l'Antiga Esquerra de l'Eixample
369	Barcelona	Diagonal House	INFO@DIAGONALHOUSE.ES	+34(935)313240	08037	191.0	0	Diagonal, 436	[u'Albergue']	http://WWW.DIAGONALHOUSE.ES/	41.397263	2.161535	la Dreta de l'Eixample
370	Barcelona	Serennia Exclusive Rooms			08007	131.0	2	Ronda Universitat, 9 1a planta	[u'Casa / Apartamento']		41.386375	2.165559	la Dreta de l'Eixample
371	Barcelona	The Serras Hotel Barcelona	reservations@hoteltheserras.com	+34(93)3151528	08002	335.0	5	Passeig de Colom, 9	[u'Hotel']	http://www.hoteltheserrasbarcelona.com/?utm_source=Trivago&utm_medium=BusinessListing&utm_content=TrivagoBusinessListing&utm_campaign=HotelDirectories	41.38018	2.180688	el Barri Gotic
372	Barcelona	Marvi	reservas@hotelmarvi.com	+34(93)3426666	08001	94.0	2	Pelai, 6	[u'Hotel']	http://www.hotelmarvi.com	41.3857	2.1653	el Raval
373	Barcelona	Chic & Basic Bruc	apartments@chicandbasic.com	+34(93) 295 46 52	08010	149.0	0	Bruc, 16	[u'Casa / Apartamento']	http://www.chicandbasic.com/esp/apartamentos_bruc/	41.39035	2.175127	la Dreta de l'Eixample
374	Barcelona	Look Bcn	look@lookbarcelona.com	+34(67)0251225	08008	142.0	0	Rambla Cataluna, 100	[u'Casa / Apartamento']	http://www.lookbarcelona.com/#	41.393673	2.160394	la Dreta de l'Eixample
375	Barcelona	Las Ramblas Apartments iii		+34(695)097612	08002	150.0	4	Jonqueres 13	[u'Apartotel']		41.388367	2.173937	Sant Pere, Santa Caterina i la Ribera
376	Barcelona	Izaila Plaza Catalunya	barcelona@izaila.com	+34(646)199370	08010	135.0	0	Ronda de Sant Pere 7, Planta Principal	[u'Bed & Breakfast']	http://www.izaila.com	41.387421	2.167225	la Dreta de l'Eixample
377	Barcelona	Bbarcelona Apartments Marina Flats		+34(609)845196	08000	194.0	0	Marina,128	[u'Casa / Apartamento']		41.3969	2.184584	el Fort Pienc
378	Barcelona	Boutique Hostemplo	info@hostemplo.com	+34(93)4765575	08013	122.0	3	Pasaje Gaiola 19	[u'Hotel']	http://www.hotelboutiquehostemplo.com	41.401218	2.173377	la Sagrada Familia
379	Barcelona	Aspasios Urquinaona Design	info@aspasios.com	+34(93)3041448	08010	267.0	0	Calle Girona, 15	[u'Apartotel']	https://www.aspasios.com/en/holiday-apartments-Barcelona?country=1&date_in=&date_out=&persones=1&option=com_apartments&view=apartments#country=1&option=com_apartments&view=apartments&lang=en&afiliado_id=130&listing_id=316&Itemid=662&show_gallery=&sho	41.391586	2.175259	la Dreta de l'Eixample
380	Barcelona	NH Barcelona La Maquinista	nhlamaquinista@nh-hotels.com	+34(93)2745370	08030	119.0	3	Sao Paulo 33-37	[u'Hotel']	http://www.nh-hotels.com/hotel/nh-barcelona-la-maquinista	41.439499	2.1999	el Bon Pastor
381	Barcelona	Alimara Barcelona	reserves.alimara@cett.cat	+34(93)4270000	08035	96.0	4	Carrer de Berruguete, 126	[u'Hotel']	http://www.alimarahotel.com/en/home	41.433758	2.147327	la Vall d'Hebron
382	Barcelona	Turin	reservas@hotelturin.com	+34(93)3024812	08001	162.0	3	Pintor Fortuny, 9	[u'Hotel']	http://www.hotelturin.com	41.382999	2.1702	el Raval
383	Barcelona	Del Mar	delmar@gargallohotels.es	+34(93)3193047	08002	142.0	3	Plaza Palacio 19	[u'Hotel']	http://www.gargallohotels.es	41.382	2.184	Sant Pere, Santa Caterina i la Ribera
384	Barcelona	Goya	info@hostalgoya.com	+34(93)3022565	08010	122.0	2	Pau Claris 74	[u'Hostal']	http://www.hostalgoya.com	41.389191	2.171924	la Dreta de l'Eixample
385	Barcelona	Ramblas Hotel Barcelona	info@barcelonacityramblas.com	+34(93) 30 15 700	08002	123.0	3	Ramblas 33	[u'Hotel']	http://www.ramblashoteles.com	41.379021	2.174884	el Raval
386	Barcelona	Mar Bella			08005	330.0	0	Passeig Garcia Faria, 21-23	[u'Casa / Apartamento']		41.400928	2.209958	Diagonal Mar i el Front Maritim del Poblenou
387	Barcelona	Mayerling Abamita	info@mayerlingabamita.com	+34(637)834836 	08010	116.0	2	Calle Ausias March, 25	[u'Apartotel']	http://mayerlingabamita.com/?lang=en	41.391178	2.174949	la Dreta de l'Eixample
388	Barcelona	Arenas			8025	208.0	0	Entenza, 79	[u'Apartotel']		41.379204	2.150885	la Nova Esquerra de l'Eixample
389	Barcelona	The 8 	info@the8.es	+34(93)6764378	08009	149.0	0	Arago 281, 1r 2a	[u'Bed & Breakfast']	http://www.the8.es	41.393364	2.16594	la Dreta de l'Eixample
390	Barcelona	Casa Gracia	info@casagracia.com	+34(93)1874497	08008	98.0	1	Passeig de Gracia 116	[u'Albergue']	http://www.casagraciabcn.com/	41.397228	2.159159	la Vila de Gracia
391	Barcelona	Aramunt Apartments	aramunt@barcelona-apartment.com	+34(93)4510402	08023	165.0	0	Muntaner, 60	[u'Apartotel']	http://www.barcelona-apartment.com/en/apartment-aramunt-apartments-barcelona/	41.386879	2.159266	l'Antiga Esquerra de l'Eixample
392	Barcelona	Ako Suites	info@akosuite.com	+34(93)4533419	08011	144.0	4	Diputacion 195	[u'Hotel']	http://www.akosuite.com	41.385929	2.161079	l'Antiga Esquerra de l'Eixample
393	Barcelona	Ramblas Studios	info@shortstaybcn.com	+34(93)3102000	08002	119.0	0	Carrer De La Canuda, 9	[u'Apartotel']	http://www.shortstayreservations.com	41.384785	2.171246	el Barri Gotic
394	Barcelona	Sagrada Familia Silence			08006	480.0	0	Napols, 258	[u'Casa / Apartamento']		41.402103	2.170341	la Dreta de l'Eixample
395	Barcelona	TOC Barcelona	bcn@tochostels.com		08011	133.0	0	Calle Gran Via de les Corts Catalanes 580	[u'Albergue']	http://tochostels.com/barcelona/	41.384682	2.162619	Sant Antoni
396	Barcelona	Apartaments Sixtyfour	contact@sixtyfourapartments.com	+34(64)8182597	08007	413.0	4	Passeig de Gracia, 64	[u'Casa / Apartamento']	http://www.sixtyfourapartments.com/?lang=en	41.392864	2.16453	la Dreta de l'Eixample
397	Barcelona	NH Collection Barcelona Podium	nhpodium@nh-hoteles.es	+34(93)2650202	08010	169.0	4	Bailen, 4-6	[u'Hotel']	http://www.nh-hotels.com/hotel/nh-collection-barcelona-podium	41.392036	2.1768	la Dreta de l'Eixample
398	Barcelona	Apartamentos Navas	miguel@apartamentosnavas.com	+34(675)095700	08027	148.0	0	Bofarull, 7	[u'Casa / Apartamento']	http://www.apartamentosnavas.com/en-us/inicio.aspx	41.415337	2.187762	Navas
399	Barcelona	Homearound Rambla Suites & Pool	reservation@homearound.com	+34(93)5306019	08005	164.0	3	Paseo Calvell 45	[u'Casa / Apartamento']	http://www.homearoundramblasuites.com/	41.398811	2.207057	el Poblenou
400	Barcelona	Fewdays Barcelona  	info@fewdaysbarcelona.com	+34(93)3429731	08010	238.0	0	Ronda Sant Pere, 3  	[u'Casa / Apartamento']	http://www.fewdaysbarcelona.com/#	41.388351	2.170732	la Dreta de l'Eixample
401	Barcelona	NH Barcelona Entenza	nhforum@nh-hotels.com	+34(93)4193636	08029	95.0	3	Ecuador, 20	[u'Hotel']	http://www.nh-hotels.com/hotel/nh-barcelona-entenza	41.3857	2.1406	les Corts
402	Barcelona	Musik Boutique	info@musikboutiquehotel.com	+34(93)2225544	08003	138.0	3	Sant Pere Mes Baix, 62	[u'Hotel']	http://www.musikboutiquehotel.com/en/index.html	41.388004	2.178367	Sant Pere, Santa Caterina i la Ribera
403	Barcelona	Hotel Viladomat	info@hotelviladomat.com	+34(93)2296565	08015	95.0	3	Viladomat, 197	[u'Hotel']	http://aa-hoteles.com/hotel-barcelona-viladomat.html	41.383598	2.1517	la Nova Esquerra de l'Eixample
404	Barcelona	Mellow	admin@mellowbarcelona.com	+34(93)4294533	08026	143.0	0	Mallorca, 616	[u'Casa / Apartamento']	http://www.mellowbarcelona.com/apartments/	41.411194	2.1859	el Camp de l'Arpa del Clot
405	Barcelona	Balkonis	info@balkonis.com	+34(627)717416	08011	92.0	0	Carrer del Comte d'Urgell,18	[u'Hostal']	http://balkonis.com	41.379875	2.161837	Sant Antoni
406	Barcelona	54 Barceloneta	recepcion@hotel54barceloneta.es	+34(93)2250054	08003	157.0	3	Passeig Joan de Borbo, 54	[u'Hotel']	http://www.hotel54barceloneta.com	41.377102	2.188765	la Barceloneta
407	Barcelona	Mercer Hotel Barcelona	info@mercerbarcelona.com	+34(93)3107480 	08002	275.0	5	Calle dels Lledo 7	[u'Hotel']	http://www.mercerbarcelona.com/index.php?Opc=0&Lng=2	41.38258	2.178944	el Barri Gotic
408	Barcelona	Friendly Rentals Hopper		+34(93)2688051	08003	199.0	0	Rec, 34	[u'Casa / Apartamento']		41.38929	2.17645	Sant Pere, Santa Caterina i la Ribera
409	Barcelona	Hotel Derby	derby@derbyhotels.com	+34(93)3223215	08029	109.0	4	Carrer de Loreto 21	[u'Hotel']	http://www.hotelderby.com	41.389774	2.141976	les Corts
410	Barcelona	Som Nit Triomf	reservas@hostalsomnittriomf.com	+34(93)4638167	08010	139.0	0	Calle Trafalgar, 39   4 Planta	[u'Hostal']	http://www.hostalsomnittriomf.com/	41.390102	2.177175	la Dreta de l'Eixample
411	Barcelona	AinB Born Tiradors	info@ainb.net	+34(93)4395664	08003	126.0	3	Tiradors, 1	[u'Casa / Apartamento']	http://www.apartmentsinbarcelona.net/ainb-apartments/chic-bohemian/born-tiradors-apartments/	41.387943	2.180706	Sant Pere, Santa Caterina i la Ribera
412	Barcelona	Catalonia Square	square@hoteles-catalonia.es	+34(93)3023386	08010	210.0	4	Ronda Sant Pere, 9	[u'Hotel']	http://www.hoteles-catalonia.com/es/nuestros_hoteles/europa/espanya/catalunya/barcelona/hotel_catalonia_square/index.jsp	41.388565	2.171299	la Dreta de l'Eixample
413	Barcelona	Hostal Bcn 46	RESERVAS@HOSTALBCN46.COM	+34(93)30429	08009	79.0	2	Roger de Lluria, 46	[u'Hostal']	http://WWW.HOSTALBCN46.COM/	41.392311	2.170131	la Dreta de l'Eixample
414	Barcelona	Praktik Vinoteca	direccion@praktikhotels.com	+34(93)4545028	08007	112.0	2	Balmes 51	[u'Hotel']	http://www.hotelpraktikvinoteca.com	41.389313	2.16242	l'Antiga Esquerra de l'Eixample
415	Barcelona	Medium Monegal	monegal@mediumhoteles.com	+34(93)3026566	08001	110.0	2	Pelayo, 62	[u'Hotel']	http://www.mediumhoteles.com/en/spain/barcelona/ramblas/hotel-medium-monegal	41.385399	2.1696	el Raval
416	Barcelona	Hotel Pelayo	pelayo@hotelpelayo.com	+34(93)3023727	08001	115.0	1	Pelai  9, 1o 1a	[u'Hotel']	http://www.hotelpelayo.com	41.385902	2.166417	la Dreta de l'Eixample
417	Barcelona	Martina		+34(93)2659017	08010	81.0	0	Calle Bailen 42	[u'Albergue']	http://www.hostalmartina.com/	41.393677	2.175164	la Dreta de l'Eixample
418	Barcelona	Residencia Onix	FRONTDESK@RESIDENCIAONIX.COM	+34(93)2666100	08013	67.0	0	C/ Sardenya 101-137	[u'Apartotel']	http://WWW.RESIDENCIAONIX.COM/#FACILITIES	41.395821	2.182869	el Fort Pienc
419	Barcelona	Room Mate Carla	reservas@987barcelonahotel.com	+34(93)4763396	08037	155.0	4	Mallorca 288	[u'Hotel']	http://www.987barcelonahotel.com	41.3964	2.1662	la Dreta de l'Eixample
420	Barcelona	The Level at Melia Barcelona Sky	thelevel.sky@melia.com	+34(93)3672080	08005	180.0	5	Carrer de Pere IV 272-286	[u'Hotel']	http://www.melia.com/en/hotels/spain/barcelona/the-level-at-melia-barcelona-sky/index.html	41.406254	2.200565	el Poblenou
421	Barcelona	Novotel Barcelona City	h5560@accor.com	+34(91)3827970 	08018	126.0	4	Avenida Diagonal 199	[u'Hotel']	http://www.accorhotels.com/lien_externe.svlt?goto=fiche_hotel&code_hotel=5560&sourceid=fh-nov-b1-5560&merchantid=par-triv-&xtor=al-171-[trivago]-[zz]-[0]-[nov]-[0]	41.403931	2.191166	el Parc i la Llacuna del Poblenou
422	Barcelona	chic&basic Tallers	tallers@chicandbasic.com	+34(93)3025183	08001	79.0	0	Tallers, 82  	[u'Albergue']	http://www.chicandbasic.com/hostal-barcelona-tallers/	41.3853	2.164627	el Raval
423	Barcelona	ZooRooms Boutique Guesthouse	zoorooms@gmail.com	+34(668)886436	08036	126.0	3	Mallorca, 209	[u'Hostal']	http://www.facebook.com/zoorooms	41.390591	2.158013	l'Antiga Esquerra de l'Eixample
424	Barcelona	Charmsuites	info@charmsuites.com	+34(61)8676584	08004	130.0	0	Avenida del Paralelo, 65	[u'Casa / Apartamento']	http://charmsuites.com/	41.374779	2.169038	el Poble Sec
425	Barcelona	Rec Studios Barcelona - Decimononico	info@decimononicoapartments.com	+34(692)819933	08003	129.0	0	Calle Rec 38	[u'Apartotel']	http://www.recstudiosbarcelona.com	41.384827	2.183088	Sant Pere, Santa Caterina i la Ribera
426	Barcelona	Apartments2stay City Center	reservations@apartments2stay.com	+34(66)3318844	08001	126.0	0	Calle Torres y Amat 13	[u'Casa / Apartamento']	http://www.apartments2stay.com	41.384602	2.164962	el Raval
427	Barcelona	AinB Eixample Miro	info@apartmentsinbarcelona.net	+34(93)4395664 	08015	126.0	3	Carrer d'Entenca 140	[u'Apartotel']	http://www.apartmentsinbarcelona.net/ainb-apartments/barcelona-design/eixample-miro/	41.381985	2.14768	la Nova Esquerra de l'Eixample
428	Barcelona	Catedral Bas Apartments	info@basapartments.com	+34(93)3043634	08002	165.0	0	Carrer Duran i Bas 7	[u'Casa / Apartamento']	http://www.basapartments.com	41.38541	2.174015	el Barri Gotic
429	Barcelona	Villanueva	info@pensionvillanueva.es	+34(93)3015084	08002	81.0	2	Placa Reial, 2 - 2o 2a	[u'Pensi\xf3n']	http://www.facebook.com/PensionVillanueva?rf=163819020336623	41.380074	2.174767	el Barri Gotic
430	Barcelona	La Ciudadela	reservas@ciudadelaparc.com	+34(93)3099557	08018	99.0	1	Paseo Pujades, 5	[u'Hotel']	http://www.ciudadelaparc.com	41.389519	2.183838	Sant Pere, Santa Caterina i la Ribera
431	Barcelona	Hotel Aristol	info@hotelaristol.com	+34(93)4335100	08025	298.0	3	Cartagena, 369	[u'Hotel']	http://www.hotelaristol.com/	41.4132	2.1714	el Baix Guinardo
432	Barcelona	Bcn Urban Gran Ronda	reservas@hotelgranronda.es	+34(93)3271800	08010	103.0	3	Ronda Sant Antoni 49	[u'Hotel']	http://www.hotelgranronda.es	41.383099	2.1634	Sant Antoni
433	Barcelona	abba Balmoral hotel	balmoral@abbahoteles.com	+34(93)2178700	08006	110.0	4	Via Augusta 5	[u'Hotel']	http://www.abbabalmoralhotelbarcelona.com/en/	41.396252	2.155142	Sant Gervasi - Galvany
434	Barcelona	Vincci Mae	covadonga@hcchotels.es	+34(93)2095511	08021	132.0	3	Avda. Diagonal, 596	[u'Hotel']	http://www.hcchotels.es/en/hotel/5/hcc-covadonga	41.393501	2.1462	Sant Gervasi - Galvany
435	Barcelona	Levante	info@hostallevante.com	+34(93)3179565	08002	70.0	2	Baixada de Sant Miquel 2	[u'Hostal']	http://www.hostallevante.com/	41.381271	2.176532	el Barri Gotic
436	Barcelona	Bbarcelona Apartments Sant Pau Flats		+34(609)845196	08025	194.0	0	Ronda Guinarda3, 58	[u'Casa / Apartamento']		41.412079	2.167354	el Baix Guinardo
437	Barcelona	Next To	info@nextto.biz	+34(93)5510516	08008	108.0	2	Rossello, 242	[u'Hotel']	http://www.hotelnextto.com/	41.396545	2.151389	Sant Gervasi - Galvany
438	Barcelona	Aparthotel Senator Barcelona	recepcion@aparthotelsenator.com	+34(93)2011405	08021	119.0	3	Via Augusta,167	[u'Apartotel']	http://www.aparthotelsenator.com	41.398499	2.1428	Sant Gervasi - Galvany
439	Barcelona	Apartamento Abrevadero			8015	221.0	0	Calle Calabria 10-12	[u'Apartotel']		41.375687	2.160256	Sant Antoni
440	Barcelona	Casa Camper	barcelona@casacamper.com	+34(93)3426280	08001	330.0	4	Carrer Elisabets 11 	[u'Hotel']	http://www.casacamper.com/barcelona/default-en.html	41.383221	2.168574	el Raval
441	Barcelona	Barcelona Go	reception@barcelonago.com	+34(932)317552	08013	194.0	2	Lepanto 143	[u'Hotel']	http://barcelonago.com/contacto/	41.399117	2.167978	la Dreta de l'Eixample
442	Barcelona	Hostal Aslyp 114	info@hostalaslyp114.com	+34(93)4108325	8029	103.0	2	Avenida Josep Tarradellas, 114,entresuelo 3a	[u'Bed & Breakfast']	http://www.hostalaslyp114.com	41.389713	2.143694	la Nova Esquerra de l'Eixample
443	Barcelona	Ciudad Condal	info@hostalciudadcondal.com	+34(93)2151040	08008	150.0	2	Mallorca, 255	[u'Hostal']	http://www.hostalciudadcondal.com	41.393398	2.1617	la Dreta de l'Eixample
444	Barcelona	Ronda House	rondas@rondas.com	+34(93)3290004	08001	100.0	3	Carrer Sant Erasmo 19	[u'Hotel']	http://www.rondas.com	41.381199	2.164	el Raval
445	Barcelona	Umma Barcelona B&B Boutique	reservas@ummabarcelona.com	+34(93)1724462	08036	149.0	3	Diagonal 433 bis principal 1	[u'Bed & Breakfast']	http://www.ummabarcelona.com	41.39407	2.151003	l'Antiga Esquerra de l'Eixample
446	Barcelona	Laumon	direccion@hotel-laumon.com	+34(93)2435279	08027	77.0	3	Monlau, 8-10	[u'Hotel']	http://www.hotellaumon.com	41.423096	2.190539	la Sagrera
447	Barcelona	Allada Apartments	allada@barcelona-apartment.com	+34(93)2683388	08003	121.0	0	Allada i Vermell 6	[u'Apartotel']	http://www.barcelona-apartment.com/en/apartment-allada-residence-barcelona/	41.386993	2.180636	Sant Pere, Santa Caterina i la Ribera
448	Barcelona	Live & Dream	reservas@liveanddream.com	+34(93)3329128	08014	85.0	0	Rossend Arus 23	[u'Bed & Breakfast']	http://www.liveanddream.com/index.php/en	41.37307	2.13758	Sants
449	Barcelona	BBB - Jardinets Guest House	bbb@guesthousejardinets.com	+34(644)200680	08009	99.0	0	Bruc	[u'Bed & Breakfast']	http://www.guesthousejardinets.com	41.394253	2.169751	la Dreta de l'Eixample
450	Barcelona	Victoria Palace	hotelvictoriapalacebcn@hotmail.com	+34(932)693939	08009	125.0	2	Roger de LLuria, 42, Principal	[u'Hotel']	http://www.hotelvictoriapalacebcn.com/EN/hotel.html	41.392143	2.170342	la Dreta de l'Eixample
451	Barcelona	BCN Urban Hotels Gran Ducat	reservas@hotelgranducat.es	+34(93)3426370	08010	104.0	3	Ronda Sant Pere, 15	[u'Hotel']	http://www.hotelgranducat.es	41.388741	2.171757	la Dreta de l'Eixample
452	Barcelona	Silken Sant Gervasi	stgervasi.booking@hoteles-silken.com	+34(93)2531740	08022	79.0	3	Sant Gervasi De Cassoles, 26	[u'Hotel']	http://www.hoteles-silken.com/hotel-st-gervasi-barcelona/en/	41.404701	2.1388	Sant Gervasi - la Bonanova
453	Barcelona	Casa Con Estilo Bruc	evamonreal@asescom.info	+34(606)971554	08010	100.0	3	Bruc, 14 Principal	[u'Bed & Breakfast']	http://www.casaconestilo.com/en/cceBruc.html	41.390247	2.175143	la Dreta de l'Eixample
454	Barcelona	NH Barcelona Centro	nhbarcelonacentro@nh-hotels.com	+34(93)2703410	08002	107.0	3	Calle Duc, 15	[u'Hotel']	http://www.nh-hotels.com/hotel/nh-barcelona-centro	41.384644	2.172976	el Barri Gotic
455	Barcelona	Hotel Midmost Barcelona	info@hotelmidmost.com	+34(93)5051100	08001	143.0	4	Pelai 14	[u'Hotel']	https://www.hotelmidmost.com/en	41.385769	2.165949	el Raval
456	Barcelona	Arc La Rambla	info@hotelarclarambla.com	+34(93)3019798	08002	130.0	3	La Rambla 19	[u'Hotel']	http://www.hotelarclarambla.com/	41.378178	2.175589	el Raval
457	Barcelona	Le Meridien Barcelona	reservas.barcelona@lemeridien.com	+34(93)3186200	08002	219.0	5	Ramblas 111	[u'Hotel']	http://www.lemeridienbarcelona.com	41.383774	2.170972	el Raval
458	Barcelona	Casa Bonay	sleep@casabonay.com	+34933487254	08010	123.0	4	Gran Via de les Corts Catalanes, 700	[u'Hotel']	http://www.casabonay.com	41.393597	2.174272	la Dreta de l'Eixample
459	Barcelona	Hotel Sant AgustI	hotelsa@hotelsa.com	+34(93)3181658	08001	100.0	3	Placa Sant Agusti 3	[u'Hotel']	http://www.hotelsa.com/	41.383842	2.165285	el Raval
460	Barcelona	Colon Barcelona	info@hotelcolon.es	+34(93)3011404	08002	185.0	4	Avinguda De La Catedral, 7	[u'Hotel']	http://www.colonhotelbarcelona.com	41.384998	2.1758	el Barri Gotic
461	Barcelona	Mila Apartments	mila@barcelona-apartment.com	+34(93)4510402	08012	149.0	4	Mila i Fontanals, 55	[u'Casa / Apartamento']	http://www.barcelona-apartment.com/en/apartment-mila-apartamentos-barcelona/	41.402405	2.160954	la Vila de Gracia
462	Barcelona	Park Hotel Barcelona	info@parkhotelbarcelona.com	+34(93)3196000	08003	126.0	3	Marques de l'Argentera 11	[u'Hotel']	http://www.parkhotelbarcelona.com	41.384102	2.1842	Sant Pere, Santa Caterina i la Ribera
463	Barcelona	Operaramblas	info@operaramblas.com	+34(93)3188201	08001	78.0	2	Sant Pau 20	[u'Hostal']	http://www.operaramblas.com	41.380154	2.172809	el Raval
464	Barcelona	Silken Concordia	hotelsilkenconcordia@hoteles-silken.com	+34(93)3249180	08004	115.0	4	Avinguda del Parallel, 115	[u'Hotel']	http://www.hoteles-silken.com/en/hotels/concordia-barcelona/	41.374699	2.1607	el Poble Sec
465	Barcelona	Oasis	reservas@hoteloasis.es	+34(93)3194396	08003	94.0	2	Pla del Palau, 17	[u'Hotel']	http://www.hoteloasis.es	41.382702	2.1847	Sant Pere, Santa Caterina i la Ribera
466	Barcelona	Paseo De Gracia Bas	stavilamihai@basapartments.com	+34(93)3043634	08009	168.0	4	Carrer la Diputacio, 268	[u'Casa / Apartamento']	http://www.basapartments.com	41.391251	2.168515	la Dreta de l'Eixample
467	Barcelona	B Hotel	b-hotel@nnhotels.com	+34(93)5529500	08015	117.0	3	Gran Via de les Corts Catalanes, 389-391	[u'Hotel']	http://www.b-hotel.com/	41.376499	2.1505	la Nova Esquerra de l'Eixample
468	Barcelona	Roger de Lluria	hotel@rogerdelluria.com	+34(93)3436080	08010	155.0	4	Roger De Lluria, 28	[u'Hotel']	http://www.rogerdelluria.com	41.391102	2.1718	la Dreta de l'Eixample
469	Barcelona	Eric Vokel Industria Suites	ericvokel@ericvokel.com	+34(93)4334631	08025	116.0	4	C/Industria, 165	[u'Apartotel']	http://www.ericvokel.com	41.410137	2.175042	la Sagrada Familia
470	Barcelona	Hotel Guitart Grand Passage	rggp@guitarthotels.com	+34(93)2010306	08036	121.0	4	Muntaner, 212	[u'Hotel']	http://www.hotelguitartgrandpassage.com	41.3936	2.1506	l'Antiga Esquerra de l'Eixample
471	Barcelona	Hostal Centric	info@hostalcentric.com	+34(93)4267573	08011	76.0	2	Casanova 13	[u'Hostal']	http://www.hostalcentric.com	41.382442	2.162506	Sant Antoni
472	Barcelona	Mandarin Oriental	mobcn-reservations@mohg.com	+34(93)1518888	08007	633.0	5	Passeig de Gracia, 38-40	[u'Hotel']	http://www.mandarinoriental.com/barcelona/	41.391392	2.166847	la Dreta de l'Eixample
473	Barcelona	Abba Sants Hotel	abba-sants@abbahoteles.com	+34(93)6003100	08029	90.0	4	Numancia 32	[u'Hotel']	http://www.abbasantshotelbarcelona.com/en/	41.382626	2.139997	Sants
